1.133052533116258928e+03,4.676469441849291684e+02,1.170842929515680225e+03,1.304195081231910081e+02,3.432030382419904413e+01,1.627452015599283186e+01,7.661324773296829562e+02,6.015715344043935602e+02,3.732968854245572174e+02,6.569854248164688215e+02,7.417860630266576436e+02,5.856315600517771145e+02,1.241637699707423508e+02,1.101217145229001062e+03,2.182905973618951734e+01,5.980775685061532840e+02,5.137264037794665228e+02,1.086121834408256291e+03,8.779535684698873865e+01,8.277980778837138587e+01,3.109883893391750576e+01,8.951636475033475904e+01,1.827757026383589505e+02,2.379806565866289816e+02,1.494465299400438596e+01,1.335051680903995219e+01,1.692281021507901357e+02,5.135083810020217925e+02,7.223728422281169514e+02,3.339271574298240921e+02,6.243149726916685722e+02,6.274589952441989738e+01,2.267027413854447673e+02,2.805685643344874052e+02,5.281041478042343442e+02,2.950387065040721382e+02,8.529649914757774241e+02,6.417462242941946897e+02,7.073181687070577937e+02,2.655948059261228877e+02,8.556919859644488042e+02,4.219657200720749302e+02,1.735281424968997328e+02,1.216743805937924492e+02,3.278429397735677640e+02,6.706509884665072150e+02,5.324443597419277694e+02,1.694729878860038355e+02,1.003343763775821571e+03,7.421823709051450351e+02,5.251544100292710482e+02,5.369177023657466634e+02,6.918789489108949908e+01,3.618469987180901626e+02,7.214647164411366020e+01,2.491923202583076318e+02,4.428585795447448845e+02,5.373242813231050832e+02,2.438506735732417781e+02,4.860985083823342165e+02,3.854001325546609564e+02,6.162628408301404761e+02,3.007264306698298242e+02,3.929926133644057131e+02
6.727531887347830661e+02,5.296166690414901268e+02,2.733415006250215356e+03,9.667976422000705270e+02,6.196681044957867925e+02,6.557633886539923651e+01,3.646367861765689895e+02,3.325980059297180560e+02,4.356664697004806186e+01,6.942901552142287755e+02,2.722311183418232758e+02,4.649033338066429337e+02,2.859483461349974732e+03,6.650756948326416023e+02,7.061737358495071248e+02,4.430244524698346709e+02,4.239432224598126595e+02,4.543363435358305651e+02,6.476047301356578600e+02,5.148654864132334978e+02,3.754548480762240388e+02,9.329406435574396994e+01,5.823229256696049561e+02,1.583525422572308798e+02,2.213142463313982091e+02,2.328099484350761657e+02,2.526555850202841214e+02,5.082627774443600970e+02,5.777086344861413636e+02,1.300282224864639318e+02,2.571982411731374896e+02,6.460732245546840886e+02,5.999286300498840774e+02,5.517916549426616939e+02,6.234843837507816033e+02,3.282642418901664314e+02,9.088908804175437126e+02,4.336765718094241606e+02,2.445100461975440567e+02,1.549998476235353110e+03,8.010936911654287087e+02,6.376769698906606436e+02,1.388818423175672933e+03,1.016091387091891647e+03,1.848529961462048163e+02,5.970776200720493989e+02,3.277632555130219316e+02,1.119281818916656164e+02,2.887861380174227293e+02,2.140498073240891870e+02,5.604219790386939621e+02,3.069025684822171343e+02,3.932418550337940246e+02,4.803498343395545476e+02,4.738973133656268715e+02,2.585424415240635199e+02,2.058504313355308852e+02,1.201746995489108940e+02,2.525195788871377545e+02,4.939642576710202206e+02,1.804282526230163626e+02,5.925264789525703009e+02,3.573725879051443144e+02,1.808570123001591128e+02
3.418420091406334222e+02,3.366682676410320028e+02,1.647359564909318806e+03,5.391374117072509762e+02,3.917322052535778312e+02,8.496585308367853031e+02,3.075994230725571015e+02,3.736810794208074071e+02,2.066209195512480505e+02,5.382386725223177564e+02,1.855725349278831402e+02,2.766450323224929093e+02,4.401822640392570975e+03,1.372992549327351242e+02,2.536224892490720890e+02,5.959678356793104115e+01,2.152959847553064776e+02,1.570791964859430720e+02,5.751456940126028030e+02,1.474266499191934372e+02,1.657824433961770580e+02,3.129468116945901102e+02,1.705657471714847304e+02,2.731230189117078453e+02,2.132549223984665048e+02,2.084140549609437301e+02,4.846278470961937614e+02,3.037851463866246036e+02,4.615662442913098289e+02,6.407926466591209191e+01,1.275293224504953287e+02,4.627820097298734936e+02,3.224171459112992579e+02,5.399632094517577343e+02,2.842477465257742892e+02,3.254704792652843821e+02,3.530607922272816950e+02,4.168483643197508286e+02,9.901109569434669311e+01,5.385695035014482528e+02,2.924202527342362146e+02,7.892031158336833130e+01,5.340674876673577955e+02,3.984904308592429629e+02,2.145355259213810371e+02,2.130194261797901447e+02,3.450075793202640853e+02,2.349625476277354323e+02,2.867005971537118398e+02,1.546759161066511581e+02,8.592245408699254483e+01,1.500617014399362290e+02,1.526129375476386940e+02,2.063338052071365496e+02,1.307049603546091703e+02,4.572605568382804222e+02,3.534169426852502056e+02,1.845874209060350211e+02,1.369720345242774329e+02,2.546752474046202792e+02,3.778261385759992095e+02,3.894118886946683347e+02,4.141769260088818214e+02,3.780363121845197725e+02
1.148026747189170464e+03,1.538671627880295887e+02,9.051483798242530838e+02,3.284304016587341835e+02,2.976490307857725952e+02,8.504864763112682340e+02,3.354516513607697448e+02,1.328543396491138253e+02,2.209976594458375700e+02,3.149179346481787434e+02,1.898789299752289139e+02,1.544319496735153052e+02,8.789186932564974995e+03,4.068789449908069855e+02,1.886076689747577007e+02,3.408785052236329420e+02,8.037516753878367126e+01,2.104551175827052987e+02,1.367929023833960684e+02,3.721842050878035479e+02,4.665716026942302506e+02,2.914755221839741353e+02,4.329827613307831484e+02,3.002317378106854449e+02,2.588926425518291126e+02,2.563009140776750883e+02,2.975174218732022382e+02,2.869046175271413972e+02,2.637354735648937094e+02,2.416657894861629075e+02,1.753482552518289310e+02,3.701108847668486987e+02,3.084465410936629723e+02,1.394952299967605427e+02,2.303672485972302582e+02,1.235027583510029814e+02,4.886316112286148723e+02,3.215770947365666075e+02,3.189050707224000689e+02,3.846879374447948976e+02,2.737392532856446792e+02,3.921430095624073715e+02,3.837731951215863546e+02,4.499012506101609574e+02,2.589411989685639810e+02,3.077152755352190070e+02,3.391548506465236414e+02,4.723677923996997379e+02,5.069587088968037847e+02,1.762186098859476715e+02,3.943008338867301177e+02,2.060937550154732492e+02,2.844436610026784820e+02,3.217524589278827989e+02,4.110758192678486580e+02,3.895401618740694403e+02,4.860491317511913394e+02,2.694794069568155237e+02,3.526702912852020972e+02,4.860441919467039611e+02,3.077457663718465142e+02,4.945712518217080742e+02,5.258283614370677697e+02,4.861202017895894301e+02
3.659650857002805537e+02,2.134850163294722734e+02,5.473637280856006555e+02,1.827655170851391233e+02,9.022490965003255781e+01,8.869946144959370713e+02,3.803633857157734610e+02,8.748974653839408688e+01,2.361930676882414559e+02,2.176014456950818783e+02,2.410636721007622185e+01,1.781598888617195655e+02,2.738597887007933423e+03,3.257792214289336812e+02,2.499806389457281171e+02,8.044625938868510673e+01,3.101101433785409611e+01,4.650364969979163732e+01,1.455018584883012522e+02,2.111863203873114401e+02,1.953830740755262809e+02,3.977867930393215943e+02,4.000837949818827610e+02,3.328024866951370768e+02,3.985386470148498006e+02,4.002976288574299133e+02,3.550461954819598986e+02,2.771027522900714644e+02,3.771261586971730821e+02,2.104385351378132611e+02,3.891723467551613567e+02,5.324620816437605981e+02,3.978453899797951294e+02,1.621858495671874891e+02,1.543029599204523663e+02,2.276899426290642054e+02,2.964381237728017027e+02,1.599065509172923782e+02,1.176994979877331531e+02,4.194027842886519579e+02,3.094387696205224074e+02,3.950321283772669858e+02,2.292256503543552810e+02,3.016324341076351629e+02,2.640927470799887260e+02,1.382872545993376434e+02,2.015764038974120638e+02,2.686768112490899512e+02,2.840125546865006072e+02,3.667726239163681612e+02,2.148291794723773194e+02,3.054211679646601283e+02,2.276030059676498638e+02,2.871618928988330026e+02,2.051206223943451903e+02,3.369214300001694369e+02,3.057870274095060950e+02,5.602955216080329137e+02,3.814665239792839770e+02,3.440465454391591038e+02,3.880894759590168519e+02,5.439958053366658532e+02,5.110292534600168892e+02,2.601162677629875475e+02
9.166588182078443197e+02,4.337452896059759269e+02,1.159781996160692188e+03,4.449693022904613144e+02,3.789237257473655518e+02,3.567815207391391823e+02,2.873962259731379163e+02,1.419229331052646330e+02,3.259925976344845822e+02,3.015972803563569187e+02,2.899685415479102062e+02,2.477652841708877816e+02,6.755753382160394267e+02,2.379332111612526148e+02,2.031932632578145785e+02,4.031478965966151122e+02,2.117499346390331993e+02,2.417745067791265114e+02,1.567740790900132879e+02,1.580900377599299702e+02,1.045815629996505720e+02,2.496516595316697362e+02,3.739955658772102538e+02,3.014049094371123942e+02,1.449653818773912235e+02,1.673422384769839084e+02,3.315499343536287711e+02,2.705133852971864030e+02,2.436147761180534133e+02,2.295580135199594096e+01,1.839913221653098105e+02,1.882335696224429569e+02,2.991880291958581779e+02,3.825456437232667213e+02,2.846472787633189796e+02,2.870575619134232284e+02,2.466224313548020177e+02,1.939095932164935618e+02,6.333843599443874695e+01,2.908976224075573782e+02,2.112366498310636018e+02,2.473127827776972367e+02,6.456223033233495698e+02,5.177997840335383444e+02,1.672136302627156113e+02,2.831263859366786164e+02,3.350132956038050338e+02,3.046104097812404348e+02,2.446564270452247740e+02,3.910551968567952486e+02,4.842880431021104641e+02,3.865580893073691300e+02,4.097965842463682407e+02,4.415582882887276810e+02,1.813532492904301137e+02,5.258122225969382271e+02,4.518121185654857186e+02,6.980010483346217143e+02,5.045024435826768467e+02,3.478936252820858499e+02,6.909509273133096485e+02,7.248075597961661742e+02,5.663115941926671439e+02,5.712115908637039183e+02
6.916104184128946599e+02,1.127376822029612526e+02,8.654746813321889931e+02,3.717805686556388878e+01,8.846031899321091885e+01,8.014790806041007727e+02,3.717980497390211667e+02,3.596580724697718097e+02,2.925412115960916140e+02,4.306878451713412659e+01,9.616308666445904407e+01,1.166972004423026590e+02,1.994034656988528695e+03,3.887172560142591351e+02,3.402136401952236611e+02,3.129770372684300241e+02,1.782694589389523401e+02,7.366331060539093301e+01,2.453277545548924081e+02,1.807678538397814805e+02,1.453348123116332999e+02,1.745946949908374393e+02,2.032677261468864174e+02,1.747455973307874046e+02,1.700503677159734934e+02,1.539119183498005157e+02,3.515448441948885971e+01,2.004195692832450959e+02,2.830710893662868557e+02,3.297290249916309222e+02,2.066296189616815866e+02,1.480780708378638053e+02,1.726611307306393996e+02,6.230957071768079203e+01,3.726024762173791771e+01,1.719134164418794057e+02,5.939072841748641167e+02,2.556986128805098986e+02,4.206356636787728007e+02,3.173987339003031707e+02,5.367765899098039881e+02,4.180459067880555040e+02,3.164729914936143018e+02,8.784098145842202712e+02,4.732309565651349885e+02,3.618159836842917798e+02,2.969880658082080913e+02,3.040518410320862586e+02,4.214086117185588023e+02,2.758349701777372047e+02,2.346045678506000058e+02,1.742414850266031578e+02,1.845704632791314452e+02,7.224039978182787536e+01,2.061682744269681677e+02,3.016220056925169501e+02,3.079858371992971229e+02,2.634391588701470255e+02,1.370629586339653372e+02,1.051138292663904821e+02,1.763664675407237610e+02,1.468886338293557685e+02,1.645213838679952119e+02,1.689617420384853688e+02
5.968775181321517920e+01,8.076892612684507355e+01,5.003468139486856217e+02,9.908727659006889610e+01,1.922737820628834982e+02,4.309360568533687683e+02,2.976298887302873482e+02,2.836449021174847189e+02,1.051187467868229817e+02,2.854138480106965972e+02,1.068249637891766639e+02,7.690597026716523033e+01,1.513258483384104693e+03,3.040206034286943009e+02,2.297856799310729059e+02,1.864334153182039415e+02,1.062010142588841859e+02,4.883490018037376501e+01,7.980713078514086511e+00,1.249094722518196932e+02,2.385630640318200051e+02,1.080001818245416985e+02,3.596725988827340359e+01,9.553275567688363878e+01,1.527238863647257858e+02,1.561259992769802523e+02,6.458916478181885168e+01,7.270835407965947184e+01,2.290370965024540908e+02,1.480114331222787030e+02,1.384943718464545839e+02,1.770539057387037758e+02,1.165108116185092229e+02,1.193541256211653661e+02,2.250999099096748424e+01,9.516610055940122948e+01,3.504963224499609851e+02,2.042448194308069560e+02,2.096239921688583649e+02,5.026867567218198474e+02,4.266123660883926050e+02,3.603489880691267331e+02,4.986362357647296903e+02,5.106943878404251791e+02,4.176596486588837820e+02,3.403241350482663847e+02,1.489099618774197893e+02,1.632798433112968439e+02,1.235850309887351841e+02,7.851951370446600720e+01,4.240479118261909264e+01,8.587216577710228194e+01,4.235028156382673359e+01,4.471827240460903852e+01,1.226094234341732090e+02,3.639065055978280583e+01,1.185414510440042761e+02,1.548866867282772830e+02,2.166775251952752868e+01,4.088904148982644671e+01,3.148918029496678628e+02,3.634713624189893721e+02,1.572420560922470258e+02,1.757569015730989292e+02
2.289134012755040146e+02,2.900280324057042662e+02,4.708337758988853352e+02,1.423255145919127926e+02,5.673275288581128706e+01,3.566989226443628809e+02,6.236050843507285180e+01,2.209062059728601639e+02,1.532397051795117591e+02,1.290834770170204706e+02,6.005986507959091369e+01,2.318943617210071295e+01,1.095756717607898736e+03,1.024184171258314535e+02,1.783290648812903783e+02,1.697767823055083909e+02,9.634183722998580279e+00,7.713357914878143617e+01,1.749085061573024120e+02,1.612600985618563243e+02,1.717322964453421150e+02,2.227670922085827954e+02,2.180441259699226464e+02,2.152693293576854501e+02,1.930425207906667993e+02,1.934909982002868958e+02,1.924750964297087137e+02,1.996797273079139643e+02,1.146173200509768151e+02,1.699048166989772426e+02,1.851013421840257536e+02,3.035978597318883772e+02,2.543429363849548395e+02,1.143067408909724918e+02,1.250196762212859909e+02,5.589540406997109301e+01,1.103067793767809377e+02,1.778137885622002443e+02,1.710160619867515095e+02,2.060468965917600883e+02,1.732975775067124005e+02,7.209505752373961229e+01,2.136856168110274155e+02,1.802948337261534562e+02,1.749344754671832618e+02,4.910061149015010074e+01,2.826128757194123295e+02,1.907582197822079593e+02,1.180929283037661435e+02,9.597000180279508186e+01,9.959685625642535456e+01,1.194068277256426853e+02,1.177312715149696203e+02,2.395753341255811506e+02,1.938617233710823484e+02,2.343008957315252019e+02,1.766472056692535091e+02,2.511039724727544638e+02,1.449116027202197188e+02,1.591209893858294322e+02,2.125188425932486496e+02,3.163306466125966381e+02,2.700033854206159276e+02,3.118941558431438921e+02
5.084225159136329353e+02,1.645997231400082796e+02,1.239949132526256790e+02,1.715494410296626597e+02,9.803233328453264050e+01,1.863659381837789226e+02,2.413595671133293763e+02,1.268658214094314189e+02,1.280505701837105619e+02,1.076213970128696218e+02,1.017489847080374403e+02,8.484251637920309008e+01,1.108876661509232008e+03,2.474983695865541335e+02,1.163777409118761454e+02,1.490249535633417111e+02,8.938892255439733958e+01,8.666281398054543672e+01,7.021447246864687486e+01,2.724897936822922020e+02,2.915104830125742410e+02,1.514665116092973278e+02,1.809394204620189441e+02,1.612672383124480007e+02,1.559234663767255711e+02,1.514731638890270631e+02,9.195564908880129451e+01,2.167434098458181495e+02,1.512927425026278456e+02,1.281699674832084952e+02,1.442568798684231623e+01,6.490751619993913835e+01,7.187370351530952917e+01,4.073856959980225412e+01,8.142388127924452590e+01,1.461986797955676423e+02,4.390618153210724017e+02,2.064193924656197510e+02,1.476985179900460707e+02,8.199888815177200740e+01,2.035244275570505579e+02,7.049183186361000253e+01,3.758018515785489626e+02,6.852491104233777719e+01,2.019349389548611953e+02,1.921939630007203448e+02,1.017020024443042985e+02,1.058523131860297326e+02,1.701075668802400571e+02,1.581188422485186038e+02,1.028143476171137252e+02,2.394967961807055303e+02,2.534202974417802068e+02,3.325762099851875746e+02,3.103591022636450134e+02,1.472061824554031375e+02,2.433435466636374827e+02,1.960767464497885726e+02,2.879162340996858234e+02,3.998478381570257625e+02,2.511726954928215321e+02,3.959781645745343894e+02,4.683873206345999165e+02,2.055813062994593565e+02
