testing_subject,accuracy,run_note
15,0.5185185074806213,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
36,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
70,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
47,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
96,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
9,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
2,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
105,0.6296296119689941,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
60,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
76,0.692307710647583,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
6,0.6296296119689941,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
45,0.5555555820465088,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
106,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
34,0.5769230723381042,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
107,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
35,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
23,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
54,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
29,0.7037037014961243,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
103,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
78,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
14,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
46,0.5925925970077515,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
32,0.48148149251937866,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
90,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
19,0.29629629850387573,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
18,0.6296296119689941,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
69,0.7407407164573669,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
21,0.29629629850387573,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_tuned_trainingCSP_8_comp_run_2_40split
