testing_subject,accuracy,run_note
40,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
67,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
3,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
62,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
87,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
6,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
50,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
51,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
27,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
74,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
7,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
72,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
41,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
93,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
55,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
66,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
23,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
71,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
1,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
31,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
45,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
86,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
39,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
75,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
94,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
99,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
32,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
43,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
64,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
14,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
13,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
105,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
65,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
108,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
107,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
22,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
37,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
78,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
16,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
70,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
42,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
83,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
53,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
52,0.8888888955116272,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
54,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
49,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
28,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
102,0.7777777910232544,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
106,0.6666666865348816,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_80_20_not_reg_2_run_1
