testing_subject,accuracy,run_note
107,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
56,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
49,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
32,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
67,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
29,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
66,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
57,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
78,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
35,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
71,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
43,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
18,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
30,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
97,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
85,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
22,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
33,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
28,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
10,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
86,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
36,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
6,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
65,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
96,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
93,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
48,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
91,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
62,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
63,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
26,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
27,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
61,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
17,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
50,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
20,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
25,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
39,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
5,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
15,0.5714285969734192,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
106,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
14,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
2,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
34,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
102,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
55,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
105,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
23,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
76,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
74,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
13,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
108,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
42,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
19,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
31,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
101,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
46,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
80,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
81,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
51,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
83,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
21,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
9,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
8,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
40,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
37,0.7142857313156128,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
38,0.8571428656578064,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
24,1.0,processed9_moving_average_feet_v_fists_CSP_Single_Trial_LOO_85_10_not_reg_2_run_3
